id,LivArea,grade,Area_of_house(excluding_basement),Area_of_basement,number_of_bedrooms,YearBuilt,SalePrice
6762822940,2080,7,1190,890,3,1959,399950
6762823205,2150,8,2150,0,4,2005,392500
6762823250,1250,7,1250,0,3,1942,390000
6762823251,1240,7,1240,0,3,1952,390000
6762823832,2200,7,1100,1100,4,1955,375000
6762823833,820,5,820,0,2,1922,375000
6762824033,1420,7,1420,0,3,1959,371000
6762824251,1250,7,1250,0,2,1947,365000
6762824324,2310,7,2310,0,4,1978,364950
6762824640,1650,7,950,700,2,1947,355000
6762825316,2190,8,2190,0,3,1978,340000
6762825558,2540,7,1600,940,4,1979,335000
6762825945,1070,7,1070,0,3,1989,327500
6762825946,1650,8,1650,0,4,1968,327500
6762826140,1210,7,1210,0,3,1949,324950
6762826249,1650,7,1130,520,3,1978,320000
6762826420,1010,6,1010,0,3,1959,317000
6762826680,1350,7,1110,240,3,1995,310000
6762827250,560,4,560,0,1,1967,299000
6762827481,1730,7,1730,0,3,1972,292000
6762827618,1670,8,1670,0,3,1992,289950
6762827758,2437,7,2437,0,3,2011,285000
6762827926,960,6,960,0,2,1942,280000
6762828171,1720,8,1000,720,3,1983,275000
6762828172,770,6,770,0,2,1948,275000
6762828386,2080,7,1550,530,3,2003,270000
6762828776,1810,7,950,860,3,1983,261000
6762829186,1710,7,1710,0,3,1988,250500
6762829201,2120,7,2120,0,4,1960,250000
6762829615,1460,7,990,470,3,1997,240500
6762830046,1770,8,1770,0,3,1968,229500
6762830319,1500,7,1150,350,3,1984,219950
6762830499,920,7,920,0,3,1977,212500
6762830783,2060,6,2060,0,3,1903,200000
6762830981,1750,5,1750,0,5,1943,190000
6762831187,670,5,670,0,2,1919,175000
6762831243,1500,8,1500,0,2,1950,170000
6762831332,1720,7,1220,500,4,1974,161700
6762831498,790,6,790,0,1,1942,135000
6762831524,650,5,650,0,1,1967,129000
6762831554,1170,6,1170,0,3,1980,119500
6762810313,4400,11,3390,1010,5,2003,1800000
6762810624,4670,12,4670,0,4,1989,1420000
6762810797,3902,9,2782,1120,6,1977,1300000
6762811087,2980,10,2020,960,4,1935,1160000
6762811268,5180,11,4070,1110,5,2001,1080000
6762811730,5660,10,4100,1560,4,2001,955000
6762812181,2660,7,1480,1180,4,1923,886000
6762812246,3250,10,2500,750,3,2001,875000
6762812247,2920,8,2320,600,5,1906,875000
6762813036,3500,9,2500,1000,4,1994,799000
6762813054,3590,10,3590,0,3,1999,798000
6762813067,2070,8,1700,370,4,1967,795000
6762813691,3110,9,3110,0,4,1983,749950
6762813704,2670,9,2670,0,3,1987,749000
6762813982,2420,8,1530,890,4,1977,725000
6762814349,1910,7,1080,830,3,1959,700000
6762814350,2050,9,2050,0,3,2011,700000
6762814631,3150,9,3000,150,3,1990,685000
6762815193,2680,8,1610,1070,3,1979,653000
6762815379,1290,7,1290,0,3,1916,647500
6762815467,2340,7,1170,1170,3,1917,640000
6762815659,4610,10,2500,2110,4,1980,630000
6762815887,2400,7,1460,940,4,1929,620000
6762815949,1660,7,1660,0,4,1926,619000
6762816088,1830,8,1230,600,4,1990,610000
6762816181,1370,9,1370,0,4,1951,605004
6762816741,1480,8,1280,200,3,2007,584000
6762817189,2390,8,1360,1030,3,1977,565000
6762817257,1980,7,1090,890,3,1910,564000
6762817323,2260,9,2260,0,4,2003,560000
6762817454,2020,8,1420,600,4,1976,555000
6762817582,2700,9,2700,0,4,2007,550000
6762817792,1480,7,1480,0,3,1968,547000
6762817806,970,7,970,0,2,1924,546000
6762817822,1700,6,1700,0,3,1931,545000
6762817946,1330,8,1330,0,4,1962,540000
6762818248,2210,8,2210,0,4,1968,530000
6762818249,4160,8,2760,1400,4,1973,530000
6762818328,1710,8,1300,410,3,2003,529999
6762819233,2370,7,2370,0,3,2001,499950
6762819257,2520,7,2520,0,3,1988,499500
6762819266,1690,7,1360,330,3,2008,499000
6762819350,2440,9,1450,990,5,2006,495000
6762819439,2810,8,2070,740,4,1994,492000
6762820248,1480,7,1480,0,3,1996,466800
6762820250,1430,7,950,480,3,1945,466500
6762820273,1530,9,1050,480,3,2014,465000
6762820384,1640,7,1640,0,3,1992,463000
6762820591,1670,7,1670,0,4,1947,456000
6762820693,2000,7,1300,700,4,1959,453500
6762820777,2000,7,1250,750,4,1916,450000
6762820943,2170,7,2170,0,3,2003,449950
6762821058,2340,8,2340,0,4,2008,445000
6762821215,1050,6,1050,0,3,1900,440000
6762821845,2440,7,2440,0,4,1957,425000
6762822433,2658,9,2658,0,4,2014,411605
6762823105,1460,7,1460,0,3,1961,395000
6762823106,1980,7,1160,820,4,1983,395000
6762823252,1463,7,1463,0,3,2003,390000
6762823442,1330,7,1330,0,3,1969,386000
6762823464,1710,7,1210,500,3,1978,385000
6762823811,2420,8,2420,0,4,2005,376000
6762823834,960,7,960,0,3,1962,375000
6762824007,1180,7,800,380,3,1981,372500
6762824524,2390,9,2390,0,4,1999,359800
6762824615,920,6,920,0,2,1914,356000
6762824629,2600,8,2600,0,3,2004,355500
6762825248,2070,7,2070,0,4,2004,343000
6762825559,2610,8,2610,0,4,2009,335000
6762825560,1170,6,1170,0,3,1919,335000
6762826163,1660,7,1660,0,3,2009,324500
6762826681,2192,8,2192,0,4,2006,310000
6762827200,1560,7,1560,0,4,1965,299950
6762827313,1910,7,1910,0,4,2005,297500
6762827482,2490,7,1490,1000,5,1989,292000
6762827645,1680,7,1680,0,3,1993,289000
6762828025,1750,7,1350,400,3,1961,279950
6762828141,2068,7,2068,0,4,1976,276000
6762828173,1390,7,1140,250,3,2006,275000
6762828387,1890,7,1090,800,3,1957,270000
6762828388,1500,7,1500,0,3,1968,270000
6762828500,1690,7,1020,670,3,1967,269000
6762828523,2100,8,2100,0,4,2006,268500
6762828959,2330,8,1800,530,4,1990,257000
6762829011,1610,7,1610,0,3,1994,255000
6762829202,1510,7,1030,480,3,1976,250000
6762829622,1150,6,1150,0,3,1957,240000
6762829762,1130,7,1130,0,3,1954,237000
6762830054,1190,6,830,360,2,1941,229000
6762830476,1150,7,1150,0,2,2004,214100
6762830539,1920,7,1370,550,4,1959,210000
6762831025,1010,6,1010,0,3,1958,189000
6762831296,1150,5,1150,0,3,1908,165000
6762810449,4280,11,4280,0,4,2005,1600000
6762810699,2460,9,1930,530,2,1936,1370000
6762810798,4270,10,3180,1090,4,2004,1300000
6762810844,3010,9,2370,640,4,1999,1280000
6762811108,2170,10,1130,1040,3,1979,1150000
6762811179,4400,9,2250,2150,5,1963,1120000
6762811392,3450,10,2430,1020,4,1960,1040000
6762811668,4150,10,4150,0,4,2014,969990
6762811940,2880,9,1710,1170,4,1928,920000
6762812124,3240,10,3240,0,4,2013,895000
6762812229,3010,9,3010,0,4,2014,879950
6762812610,3030,9,3030,0,5,2014,837219
6762812617,2280,8,2280,0,2,2002,835000
6762812896,2230,9,2230,0,4,1959,809950
6762812921,4600,9,2300,2300,5,1956,805000
6762813752,2670,8,2670,0,3,1986,744000
6762813814,2720,8,1800,920,4,1919,739000
6762813847,2820,9,2050,770,4,2013,735000
6762814154,2550,9,2550,0,3,1990,715000
6762814694,2270,9,1820,450,3,1975,680000
6762815053,1980,7,1140,840,3,1926,660000
6762815232,2840,10,2840,0,4,1990,650000
6762816285,2560,7,2560,0,4,2001,600000
6762816467,1990,8,1680,310,4,2005,595000
6762816609,2630,9,2630,0,4,2008,589500
6762816673,2430,8,2430,0,4,2008,585000
6762817057,2400,9,2400,0,3,1993,570000
6762817583,1900,7,1640,260,3,1926,550000
6762817823,2040,7,2040,0,4,1990,545000
6762818029,3080,10,3080,0,3,1990,539500
6762818033,2260,8,1780,480,3,1985,539000
6762818104,1730,8,1730,0,3,1983,535500
6762818419,2440,7,1240,1200,5,1972,525000
6762818850,1480,7,1480,0,3,1974,510000
6762818851,1320,7,1320,0,4,1954,510000
6762819082,1720,7,1720,0,4,1904,500000
6762819936,890,7,890,0,2,1923,475000
6762820099,2030,8,1720,310,3,2001,471000
6762820274,2070,7,2070,0,4,1977,465000
6762820611,1740,7,1170,570,4,1958,455000
6762820612,2050,7,1250,800,4,1959,455000
6762820727,1740,7,990,750,2,1946,452000
6762820778,1480,8,1480,0,3,2005,450000
6762821059,1470,7,1470,0,4,1965,445000
6762821449,3270,8,2720,550,4,1983,435000
6762821450,1260,7,1260,0,2,1926,435000
6762821451,980,6,980,0,3,1940,435000
6762821594,1470,7,1070,400,3,1939,432000
6762822277,1910,7,1340,570,3,1977,415000
6762822586,1880,8,1880,0,4,1978,407193
6762822631,1405,8,1140,265,2,2007,405000
6762822750,2700,7,1350,1350,3,1959,402000
6762823372,1490,7,930,560,2,1956,389250
6762823411,1560,7,1560,0,3,1953,387500
6762823452,1550,6,1550,0,4,1954,385200
6762824411,1020,7,1020,0,3,1953,360000
6762826250,1370,7,1370,0,3,1983,320000
6762826469,1750,7,1150,600,3,1954,315000
6762827073,2680,8,2680,0,4,1999,300000
6762827429,1970,7,1300,670,3,1967,294700
6762827759,780,6,780,0,2,1943,285000
6762828050,2690,7,2690,0,5,2012,279000
6762828389,1900,8,1900,0,4,1975,270000
6762829113,810,7,810,0,2,1948,253500
6762830784,1730,7,1380,350,2,1962,200000
6762831057,1840,7,920,920,3,1953,185000
6762831340,1210,6,1210,0,3,1918,160000
6762816076,3820,9,2040,1780,6,1974,611000
6762817143,2460,8,2460,0,4,1998,568500
6762819472,1730,7,1730,0,3,1985,490000
6762820408,3070,9,3070,0,4,2006,462000
6762810094,4420,11,3150,1270,4,2001,2700000
6762814670,2370,8,2370,0,4,1979,684680
6762817158,2300,8,2300,0,3,2001,567500
6762817947,1780,8,1780,0,4,1994,540000
6762817948,2870,8,2090,780,5,2007,540000
6762818250,3400,9,2470,930,3,2009,530000
6762818852,2450,8,2450,0,4,1976,510000
6762820613,1300,7,1300,0,3,1927,455000
6762821060,1440,7,960,480,2,1915,445000
6762828798,1811,8,1811,0,4,2007,260000
6762810262,4130,11,4130,0,4,1978,1900000
6762810426,4220,10,2110,2110,5,1958,1640000
6762810716,3300,10,3300,0,4,1985,1350000
6762810737,4250,9,3260,990,4,1972,1340000
6762810942,2740,9,2740,0,4,1984,1230000
6762811109,2850,8,1730,1120,3,1954,1150000
6762811438,4060,10,4060,0,4,2002,1020000
6762811598,2730,8,2230,500,4,1909,980000
6762811683,3160,10,3160,0,4,1981,965000
6762812439,2630,9,1580,1050,3,1967,852500
6762812660,2030,7,1630,400,4,1926,831000
6762813605,2050,8,1370,680,4,1987,750000
6762813755,2610,10,2610,0,4,1988,743700
6762813815,2800,9,2800,0,4,1999,739000
6762814351,3150,9,3150,0,4,2000,700000
6762815343,2350,8,2350,0,4,1994,649950
6762815371,2380,10,2380,0,4,1992,648000
6762815468,2140,8,2140,0,3,1991,640000
6762815729,2030,8,2030,0,4,1976,627000
6762815758,2210,8,1390,820,3,1958,625000
6762815888,2590,8,2590,0,3,2004,620000
6762816131,3190,10,3190,0,4,2006,609900
6762816186,2670,9,2670,0,3,1981,605000
6762816286,2630,9,2630,0,3,2004,600000
6762816388,3730,10,2440,1290,4,1991,599950
6762816674,2470,8,2470,0,4,1937,585000
6762816861,1870,8,1870,0,2,2003,579000
6762817148,2050,7,1070,980,3,1977,568000
6762817265,2800,8,2800,0,4,2001,563500
6762817402,2070,7,1140,930,3,1948,559000
6762817506,1760,8,1760,0,3,1977,554000
6762817545,1380,9,1380,0,2,2006,552000
6762817584,2260,7,2260,0,3,2005,550000
6762817585,2700,8,1440,1260,4,1968,550000
6762817586,1380,7,1380,0,3,1900,550000
6762817807,1530,8,1530,0,3,1998,546000
6762818015,2190,8,1240,950,3,1963,539950
6762818090,1900,7,1900,0,3,2005,536000
6762818420,2470,8,2470,0,3,1980,525000
6762819048,1300,8,1300,0,3,1963,502000
6762819083,2240,7,2240,0,4,1965,500000
6762819567,1500,8,1240,260,3,2004,489000
6762819767,2220,8,2220,0,4,1964,480000
6762819937,1980,7,1980,0,4,1952,475000
6762820100,2330,8,2330,0,4,1998,471000
6762820779,1640,7,1110,530,3,1940,450000
6762821158,2170,8,2170,0,4,1992,442500
6762821216,2240,7,1120,1120,3,1948,440000
6762821452,1890,7,1230,660,3,1973,435000
6762821453,800,7,800,0,2,1906,435000
6762821772,1310,7,780,530,3,1986,428000
6762821846,910,6,910,0,2,1905,425000
6762822229,920,6,920,0,2,1919,417000
6762822458,1410,7,910,500,3,1956,410000
6762822459,1960,7,1960,0,3,2006,410000
6762822712,710,7,710,0,2,1943,403950
6762822808,1140,7,1140,0,2,1942,400000
6762822809,2370,8,2370,0,4,2013,400000
6762823028,1720,7,1240,480,3,2004,398000
6762823253,2700,8,2700,0,4,1968,390000
6762823465,1230,7,1230,0,3,1987,385000
6762823751,2020,7,2020,0,4,1960,379000
6762823772,730,7,730,0,2,1946,378500
6762824183,1710,7,1710,0,3,1958,368000
6762824213,2190,8,2190,0,4,1993,367300
6762824252,1800,8,1800,0,3,2011,365000
6762824328,2500,8,2500,0,3,1997,364900
6762824782,1060,7,960,100,2,2008,352750
6762825094,1240,7,1240,0,3,1978,347000
6762825139,1210,8,1210,0,3,2008,345000
6762825140,1340,8,1120,220,2,2008,345000
6762825299,1920,8,1500,420,4,1975,341000
6762825929,1440,7,1440,0,3,1977,328000
6762826004,1350,7,1350,0,3,1986,325000
6762826470,1480,8,1150,330,3,2010,315000
6762826831,1980,8,1980,0,4,2003,307550
6762826885,1590,8,1590,0,3,1974,305100
6762826982,740,7,740,0,2,1949,304700
6762827532,2390,7,2390,0,4,1974,290000
6762827668,1860,7,1200,660,3,1963,288350
6762827760,1680,7,1680,0,3,1987,285000
6762827927,1610,6,1610,0,2,1948,280000
6762828390,1990,7,1270,720,4,1999,270000
6762828611,1000,6,1000,0,2,1960,265000
6762829012,1200,6,1200,0,2,1917,255000
6762829188,2210,8,2210,0,3,1969,250250
6762829203,2520,7,1510,1010,5,1928,250000
6762829623,1910,6,1910,0,4,1934,240000
6762829777,1330,7,1330,0,3,1998,236000
6762829797,1590,6,1590,0,3,1944,235000
6762829869,1330,6,1330,0,3,1948,234999
6762830030,1300,7,1300,0,4,1969,229950
6762830489,1150,7,1150,0,3,1963,213400
6762830491,1980,7,1480,500,4,1978,213000
6762830500,1030,6,1030,0,2,1938,212500
6762810314,5270,10,4010,1260,5,1977,1800000
6762810891,3700,11,2620,1080,4,1988,1250000
6762810923,2830,9,2460,370,5,1923,1240000
6762810943,3040,9,3040,0,4,2001,1230000
6762811060,3630,9,2470,1160,5,2004,1180000
6762811296,2940,9,2230,710,3,1988,1070000
6762811316,3230,9,2480,750,5,2014,1060000
6762811415,3760,10,3760,0,5,1983,1030000
6762811972,2930,9,2930,0,6,2013,915000
6762812094,2580,8,2580,0,4,2013,899900
6762812125,2550,9,1610,940,5,1953,895000
6762812296,3340,9,2470,870,4,1998,870000
6762812968,1620,8,1620,0,3,1926,800000
6762813606,2750,7,2150,600,5,1937,750000
6762813705,1580,7,1580,0,3,1926,749000
6762813730,3490,10,3490,0,4,2006,745000
6762813772,3000,9,3000,0,3,1995,740000
6762814227,2440,7,1990,450,3,2000,710000
6762814352,2080,7,1160,920,3,1954,700000
6762814353,3100,8,3100,0,5,1950,700000
6762814488,2540,9,2540,0,3,2005,695000
6762814489,2550,9,2550,0,3,2001,695000
6762814490,3510,10,3510,0,4,2001,695000
6762814695,1760,8,1460,300,3,1960,680000
6762815103,1820,8,1620,200,3,1957,659500
6762815106,2510,9,2510,0,3,1996,659000
6762815145,2050,7,1460,590,3,1962,655275
6762815233,2560,7,2560,0,4,1973,650000
6762816144,2490,8,1400,1090,4,1983,608000
6762816608,3870,10,2530,1340,4,2001,589900
6762817044,2750,7,2250,500,4,1916,571000
6762817134,3670,8,2060,1610,5,1952,569000
6762817175,2440,8,1340,1100,4,1954,566000
6762817273,2340,8,1500,840,3,1972,563000
6762817411,2180,7,1020,1160,4,1900,558000
6762817455,2180,8,1680,500,3,1930,555000
6762818200,2790,8,2790,0,4,2013,533112
6762818421,2880,9,2880,0,5,2006,525000
6762818706,2110,6,1080,1030,3,1919,516200
6762818725,1800,7,1800,0,3,1996,515000
6762818985,2340,8,2340,0,3,1995,505000
6762819234,1060,8,940,120,2,2005,499950
6762819267,1220,7,920,300,2,1926,499000
6762819473,2220,9,1640,580,3,1980,490000
6762819474,3020,10,3020,0,4,1994,490000
6762819718,1210,7,1210,0,4,1955,483300
6762819768,2320,7,1140,1180,4,1910,480000
6762819769,2732,8,1870,862,5,1975,480000
6762819938,1490,8,1490,0,2,1983,475000
6762820117,2290,8,1620,670,3,1965,470000
6762821051,1470,7,1020,450,2,1941,445434
6762821217,1290,7,1290,0,3,2000,440000
6762821454,1970,7,1450,520,5,1986,435000
6762821567,1870,7,1270,600,3,1959,433000
6762821723,2010,8,1570,440,3,1951,429950
6762821746,1410,8,1410,0,3,2005,429000
6762822062,860,6,860,0,2,1916,420000
6762822220,1390,7,1390,0,4,1941,417500
6762822278,2090,8,2090,0,3,2000,415000
6762822723,1100,7,1100,0,2,1926,403000
6762822810,2530,7,1440,1090,4,1978,400000
6762822941,710,7,710,0,2,1943,399950
6762823219,1940,8,1940,0,4,1990,392000
6762823466,1720,7,860,860,4,1971,385000
6762823632,1680,7,1130,550,4,1959,380000
6762823821,1530,8,1530,0,3,1975,375500
6762823835,2210,7,2210,0,4,1999,375000
6762824137,1960,7,1960,0,4,2002,369990
6762824228,1520,8,1520,0,3,1976,366000
6762824412,1630,7,1630,0,4,1968,360000
6762824502,1890,7,1890,0,3,1952,359950
6762824844,1392,7,1392,0,2,1978,350000
6762825141,1540,7,920,620,3,1955,345000
6762825561,2430,7,1410,1020,3,1978,335000
6762826471,1930,7,1930,0,4,1992,315000
6762826472,1740,7,950,790,2,1924,315000
6762826682,1420,7,1100,320,3,1984,310000
6762826683,1740,7,1740,0,4,1965,310000
6762826684,1780,7,1230,550,3,1990,310000
6762826840,1150,6,1150,0,4,1947,307000
6762826851,1010,7,1010,0,2,1981,306888
6762827001,2009,8,2009,0,4,2014,303210
6762827761,1651,6,1651,0,2,1946,285000
6762828086,1940,7,1940,0,4,1990,278500
6762828501,1560,7,1560,0,3,2003,269000
6762828533,1380,7,870,510,2,1943,268000
6762829123,2040,7,1020,1020,3,1962,253000
6762829170,1320,7,1320,0,3,1975,251750
6762829204,1590,7,1130,460,3,1984,250000
6762830087,1200,6,1200,0,4,1944,227000
6762830132,1760,7,920,840,3,1979,225000
6762830334,970,6,970,0,3,1967,219900
6762830856,920,7,920,0,3,1962,199500
6762831096,1330,7,1330,0,3,1973,183000
6762831188,1930,7,1030,900,6,1971,175000
6762831297,970,7,970,0,3,1965,165000
6762831448,1010,7,1010,0,3,1959,149500
6762831588,1120,5,860,260,4,1939,100000
6762810021,10040,11,7680,2360,5,1940,7060000
6762810082,8670,13,6120,2550,5,1965,2890000
6762810228,2880,8,1520,1360,3,1950,1990000
6762810700,4210,12,4210,0,5,1995,1370000
6762811250,2340,10,2340,0,5,1922,1090000
6762811454,3760,11,3760,0,4,1987,1010000
6762812207,2510,8,1590,920,5,1925,881000
6762812248,3470,10,3470,0,4,1995,875000
6762812438,3320,9,2650,670,4,1977,852600
6762812451,2070,9,1270,800,3,1910,850830
6762812845,3370,8,1920,1450,4,1948,813000
6762812897,3280,10,3280,0,4,2001,809950
6762812969,2690,9,2120,570,4,1909,800000
6762813037,2210,8,2210,0,3,1916,799000
6762813162,4500,10,4500,0,3,2004,785000
6762813463,2430,8,1230,1200,3,1949,762400
6762813762,2810,10,2810,0,4,1997,742000
6762813773,2490,9,1490,1000,4,1979,740000
6762813848,2460,7,1450,1010,4,1909,735000
6762814108,3240,10,3240,0,5,2013,719950
6762814354,2500,7,1390,1110,3,1948,700000
6762814972,4250,7,3020,1230,6,1902,665000
6762815125,4140,11,4140,0,4,2002,657500
6762815234,1030,8,1030,0,2,1928,650000
6762815945,2090,7,1790,300,4,1927,619400
6762816287,2910,7,1510,1400,5,1979,600000
6762816409,2790,8,2790,0,4,1989,599000
6762816635,1680,7,980,700,4,1950,588000
6762816776,2240,8,2240,0,4,1976,580379
6762817045,2600,9,2600,0,3,1988,571000
6762817313,1990,8,1990,0,3,2004,560200
6762817787,1650,8,1650,0,3,2010,547500
6762817824,2180,8,1850,330,3,1979,545000
6762817825,1240,8,1240,0,2,2014,545000
6762818119,2520,8,2520,0,5,1978,535000
6762818251,1550,7,1050,500,3,1927,530000
6762818378,1640,7,840,800,2,1921,527000
6762818573,1730,7,1400,330,3,1980,522000
6762818708,2550,7,2550,0,4,2007,516000
6762818726,3370,7,3200,170,3,1951,515000
6762818804,1720,8,1220,500,3,1986,514000
6762819351,3440,8,3280,160,6,2007,495000
6762819601,1295,9,1105,190,2,2007,487028
6762819908,1140,6,1140,0,3,1908,476000
6762819939,1630,7,1630,0,3,2005,475000
6762820275,1470,7,980,490,4,1955,465000
6762820276,2090,7,1320,770,4,1965,465000
6762820367,2180,8,2180,0,4,1989,464000
6762820439,2060,7,1030,1030,3,1929,460000
6762820614,3170,9,3170,0,4,2001,455000
6762820780,2300,7,2300,0,4,1955,450000
6762821455,1420,7,1420,0,3,2004,435000
6762821801,1860,7,1860,0,4,1901,427000
6762822279,2550,7,2550,0,4,2009,415000
6762822632,1640,8,1640,0,3,1948,405000
6762822942,710,7,710,0,2,1943,399950
6762823443,1270,7,1080,190,3,2004,386000
6762823609,1460,7,1460,0,3,1954,381000
6762824030,1370,7,1370,0,3,1964,371500
6762824034,890,7,890,0,3,1951,371000
6762824641,750,4,550,200,1,1946,355000
6762824729,940,7,940,0,3,1965,354000
6762824785,1170,7,1170,0,3,1962,352500
6762824845,1460,8,1130,330,3,2006,350000
6762825045,1430,8,1430,0,3,2002,349000
6762825562,2030,7,1230,800,4,1963,335000
6762825689,720,6,720,0,2,1942,333000
6762825758,2210,9,2210,0,3,1989,330000
6762825870,2456,8,2456,0,3,2012,329950
6762826005,1790,7,1130,660,3,1978,325000
6762826421,1160,7,1160,0,3,1952,317000
6762826808,2250,8,2250,0,3,1994,308900
6762827356,2100,7,1410,690,5,1999,295000
6762827483,2414,8,2414,0,4,2006,292000
6762827525,860,6,860,0,2,1931,290300
6762827533,1520,7,1520,0,3,1968,290000
6762827762,1870,7,1870,0,3,2005,285000
6762827928,1860,7,1860,0,3,1989,280000
6762828131,1350,7,1350,0,2,1952,276900
6762828746,1160,7,1160,0,3,1962,262500
6762829205,982,8,806,176,2,2006,250000
6762829383,1510,7,1510,0,5,1959,248000
6762829624,1360,7,1360,0,3,1984,240000
6762829884,1640,6,1640,0,3,1910,234000
6762829950,1910,6,1110,800,5,1951,230000
6762830267,1050,6,1050,0,3,1942,220000
6762830473,1570,7,1310,260,3,1977,214950
6762830785,700,5,700,0,2,1953,200000
6762831453,620,5,620,0,1,1939,148000
6762831570,800,6,800,0,2,1927,110000
6762810167,4860,10,3100,1760,5,1905,2250000
6762810387,3000,9,3000,0,4,1937,1690000
6762810555,4030,10,4030,0,4,2006,1490000
6762810748,3200,8,1600,1600,5,1965,1330000
6762810924,4410,11,4410,0,5,2006,1240000
6762810944,5730,11,4280,1450,4,1991,1230000
6762811061,3200,8,1860,1340,4,1948,1180000
6762811297,3270,11,3270,0,4,1989,1070000
6762811416,2370,9,2370,0,4,2003,1030000
6762811941,2420,9,1870,550,4,1911,920000
6762812058,2460,9,2460,0,4,1957,900000
6762812150,2060,8,2060,0,3,1966,890000
6762812376,3960,10,3960,0,4,2005,860000
6762812456,2130,9,2130,0,4,1972,850000
6762812618,2790,8,1600,1190,3,1977,835000
6762812768,2683,9,2683,0,4,1987,822000
6762813068,2420,9,1500,920,3,1979,795000
6762813141,3010,9,3010,0,4,2005,789500
6762813186,3950,9,2460,1490,3,1989,784000
6762813756,2110,8,2110,0,3,1961,743000
6762814134,2480,9,2480,0,3,2000,717000
6762814285,1900,7,1410,490,3,1942,706000
6762814446,3280,9,3280,0,4,1996,699000
6762814696,2570,9,2570,0,3,2007,680000
